priority,gapType,slot,item,color,material,suggestedKey,suggestedFilename,searchQuery,unsplashSearchUrl,pexelsSearchUrl,licenseNote
P2,colorLocked,bottom,Tech joggers,olive,tech,bottom_olive_tech-joggers_tech_studio,assets/recommendation-stock/bottom-olive-tech-joggers-tech.jpg,olive tech Tech joggers flat lay studio product,https://unsplash.com/s/photos/olive%20tech%20Tech%20joggers%20flat%20lay%20studio%20product,https://www.pexels.com/search/olive%20tech%20Tech%20joggers%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Tech joggers,tan,tech,bottom_tan_tech-joggers_tech_studio,assets/recommendation-stock/bottom-tan-tech-joggers-tech.jpg,tan tech Tech joggers flat lay studio product,https://unsplash.com/s/photos/tan%20tech%20Tech%20joggers%20flat%20lay%20studio%20product,https://www.pexels.com/search/tan%20tech%20Tech%20joggers%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Tech joggers,white,tech,bottom_white_tech-joggers_tech_studio,assets/recommendation-stock/bottom-white-tech-joggers-tech.jpg,white tech Tech joggers flat lay studio product,https://unsplash.com/s/photos/white%20tech%20Tech%20joggers%20flat%20lay%20studio%20product,https://www.pexels.com/search/white%20tech%20Tech%20joggers%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Track pants,beige,tech,bottom_beige_track-pants_tech_studio,assets/recommendation-stock/bottom-beige-track-pants-tech.jpg,beige tech Track pants flat lay studio product,https://unsplash.com/s/photos/beige%20tech%20Track%20pants%20flat%20lay%20studio%20product,https://www.pexels.com/search/beige%20tech%20Track%20pants%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Track pants,black,tech,bottom_black_track-pants_tech_studio,assets/recommendation-stock/bottom-black-track-pants-tech.jpg,black tech Track pants flat lay studio product,https://unsplash.com/s/photos/black%20tech%20Track%20pants%20flat%20lay%20studio%20product,https://www.pexels.com/search/black%20tech%20Track%20pants%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Track pants,brown,tech,bottom_brown_track-pants_tech_studio,assets/recommendation-stock/bottom-brown-track-pants-tech.jpg,brown tech Track pants flat lay studio product,https://unsplash.com/s/photos/brown%20tech%20Track%20pants%20flat%20lay%20studio%20product,https://www.pexels.com/search/brown%20tech%20Track%20pants%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Track pants,charcoal,tech,bottom_charcoal_track-pants_tech_studio,assets/recommendation-stock/bottom-charcoal-track-pants-tech.jpg,charcoal tech Track pants flat lay studio product,https://unsplash.com/s/photos/charcoal%20tech%20Track%20pants%20flat%20lay%20studio%20product,https://www.pexels.com/search/charcoal%20tech%20Track%20pants%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Track pants,cream,tech,bottom_cream_track-pants_tech_studio,assets/recommendation-stock/bottom-cream-track-pants-tech.jpg,cream tech Track pants flat lay studio product,https://unsplash.com/s/photos/cream%20tech%20Track%20pants%20flat%20lay%20studio%20product,https://www.pexels.com/search/cream%20tech%20Track%20pants%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Track pants,gray,tech,bottom_gray_track-pants_tech_studio,assets/recommendation-stock/bottom-gray-track-pants-tech.jpg,gray tech Track pants flat lay studio product,https://unsplash.com/s/photos/gray%20tech%20Track%20pants%20flat%20lay%20studio%20product,https://www.pexels.com/search/gray%20tech%20Track%20pants%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Track pants,navy,tech,bottom_navy_track-pants_tech_studio,assets/recommendation-stock/bottom-navy-track-pants-tech.jpg,navy tech Track pants flat lay studio product,https://unsplash.com/s/photos/navy%20tech%20Track%20pants%20flat%20lay%20studio%20product,https://www.pexels.com/search/navy%20tech%20Track%20pants%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Track pants,olive,tech,bottom_olive_track-pants_tech_studio,assets/recommendation-stock/bottom-olive-track-pants-tech.jpg,olive tech Track pants flat lay studio product,https://unsplash.com/s/photos/olive%20tech%20Track%20pants%20flat%20lay%20studio%20product,https://www.pexels.com/search/olive%20tech%20Track%20pants%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Track pants,tan,tech,bottom_tan_track-pants_tech_studio,assets/recommendation-stock/bottom-tan-track-pants-tech.jpg,tan tech Track pants flat lay studio product,https://unsplash.com/s/photos/tan%20tech%20Track%20pants%20flat%20lay%20studio%20product,https://www.pexels.com/search/tan%20tech%20Track%20pants%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Track pants,white,tech,bottom_white_track-pants_tech_studio,assets/recommendation-stock/bottom-white-track-pants-tech.jpg,white tech Track pants flat lay studio product,https://unsplash.com/s/photos/white%20tech%20Track%20pants%20flat%20lay%20studio%20product,https://www.pexels.com/search/white%20tech%20Track%20pants%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Wide-leg trousers,beige,wool,bottom_beige_wide-leg-trousers_wool_studio,assets/recommendation-stock/bottom-beige-wide-leg-trousers-wool.jpg,beige wool Wide-leg trousers flat lay studio product,https://unsplash.com/s/photos/beige%20wool%20Wide-leg%20trousers%20flat%20lay%20studio%20product,https://www.pexels.com/search/beige%20wool%20Wide-leg%20trousers%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Wide-leg trousers,black,wool,bottom_black_wide-leg-trousers_wool_studio,assets/recommendation-stock/bottom-black-wide-leg-trousers-wool.jpg,black wool Wide-leg trousers flat lay studio product,https://unsplash.com/s/photos/black%20wool%20Wide-leg%20trousers%20flat%20lay%20studio%20product,https://www.pexels.com/search/black%20wool%20Wide-leg%20trousers%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Wide-leg trousers,brown,wool,bottom_brown_wide-leg-trousers_wool_studio,assets/recommendation-stock/bottom-brown-wide-leg-trousers-wool.jpg,brown wool Wide-leg trousers flat lay studio product,https://unsplash.com/s/photos/brown%20wool%20Wide-leg%20trousers%20flat%20lay%20studio%20product,https://www.pexels.com/search/brown%20wool%20Wide-leg%20trousers%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Wide-leg trousers,charcoal,wool,bottom_charcoal_wide-leg-trousers_wool_studio,assets/recommendation-stock/bottom-charcoal-wide-leg-trousers-wool.jpg,charcoal wool Wide-leg trousers flat lay studio product,https://unsplash.com/s/photos/charcoal%20wool%20Wide-leg%20trousers%20flat%20lay%20studio%20product,https://www.pexels.com/search/charcoal%20wool%20Wide-leg%20trousers%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Wide-leg trousers,cream,wool,bottom_cream_wide-leg-trousers_wool_studio,assets/recommendation-stock/bottom-cream-wide-leg-trousers-wool.jpg,cream wool Wide-leg trousers flat lay studio product,https://unsplash.com/s/photos/cream%20wool%20Wide-leg%20trousers%20flat%20lay%20studio%20product,https://www.pexels.com/search/cream%20wool%20Wide-leg%20trousers%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Wide-leg trousers,gray,wool,bottom_gray_wide-leg-trousers_wool_studio,assets/recommendation-stock/bottom-gray-wide-leg-trousers-wool.jpg,gray wool Wide-leg trousers flat lay studio product,https://unsplash.com/s/photos/gray%20wool%20Wide-leg%20trousers%20flat%20lay%20studio%20product,https://www.pexels.com/search/gray%20wool%20Wide-leg%20trousers%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Wide-leg trousers,navy,wool,bottom_navy_wide-leg-trousers_wool_studio,assets/recommendation-stock/bottom-navy-wide-leg-trousers-wool.jpg,navy wool Wide-leg trousers flat lay studio product,https://unsplash.com/s/photos/navy%20wool%20Wide-leg%20trousers%20flat%20lay%20studio%20product,https://www.pexels.com/search/navy%20wool%20Wide-leg%20trousers%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Wide-leg trousers,olive,wool,bottom_olive_wide-leg-trousers_wool_studio,assets/recommendation-stock/bottom-olive-wide-leg-trousers-wool.jpg,olive wool Wide-leg trousers flat lay studio product,https://unsplash.com/s/photos/olive%20wool%20Wide-leg%20trousers%20flat%20lay%20studio%20product,https://www.pexels.com/search/olive%20wool%20Wide-leg%20trousers%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Wide-leg trousers,tan,wool,bottom_tan_wide-leg-trousers_wool_studio,assets/recommendation-stock/bottom-tan-wide-leg-trousers-wool.jpg,tan wool Wide-leg trousers flat lay studio product,https://unsplash.com/s/photos/tan%20wool%20Wide-leg%20trousers%20flat%20lay%20studio%20product,https://www.pexels.com/search/tan%20wool%20Wide-leg%20trousers%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Wide-leg trousers,white,wool,bottom_white_wide-leg-trousers_wool_studio,assets/recommendation-stock/bottom-white-wide-leg-trousers-wool.jpg,white wool Wide-leg trousers flat lay studio product,https://unsplash.com/s/photos/white%20wool%20Wide-leg%20trousers%20flat%20lay%20studio%20product,https://www.pexels.com/search/white%20wool%20Wide-leg%20trousers%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Wool trousers,black,wool,bottom_black_wool-trousers_wool_studio,assets/recommendation-stock/bottom-black-wool-trousers-wool.jpg,black wool Wool trousers flat lay studio product,https://unsplash.com/s/photos/black%20wool%20Wool%20trousers%20flat%20lay%20studio%20product,https://www.pexels.com/search/black%20wool%20Wool%20trousers%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Wool trousers,brown,wool,bottom_brown_wool-trousers_wool_studio,assets/recommendation-stock/bottom-brown-wool-trousers-wool.jpg,brown wool Wool trousers flat lay studio product,https://unsplash.com/s/photos/brown%20wool%20Wool%20trousers%20flat%20lay%20studio%20product,https://www.pexels.com/search/brown%20wool%20Wool%20trousers%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
